Id,SalePrice
1575,227029.3903915706
1576,246201.10673534998
1577,190076.19073492856
1578,140773.93893648084
1579,144685.8906820681
1580,185043.50310565543
1581,153270.36476493784
1582,127677.81481374569
1583,317447.3382834262
1584,234703.1167127174
1585,142002.38187389827
1586,67379.48170204367
1587,97421.20273184397
1588,152733.6211698115
1589,93303.25836047443
1590,131494.87282004725
1591,98147.59500989248
1592,114466.76954065074
1593,123581.52911430006
1594,135879.20593051944
1595,125919.91837323894
1596,218555.7859675205
1597,181307.21124245966
1598,194751.15043262162
1599,165594.0964896345
1600,177448.09729036744
1601,73264.84146262493
1602,106957.38989420403
1603,89461.121861516
1604,294622.92800149106
1605,238403.3703459693
1606,172093.98912498943
1607,169062.7537948992
1608,214688.1940798497
1609,182037.27146293296
1610,157881.02991619246
1611,141548.3191380776
1612,176093.8264422901
1613,176238.35879668337
1614,125002.7125005068
1615,90688.188068065
1616,76217.3312364589
1617,89336.9276929272
1618,123761.5385195989
1619,147156.30760028228
1620,174217.82794603787
1621,136581.3476555712
1622,140577.68857025387
1623,281654.82845241396
1624,237327.34073275418
1625,121945.17754132597
1626,165735.41545412835
1627,189273.2344108454
1628,276712.0326958199
1629,167997.56455446384
1630,323447.96216641506
1631,189579.6804170488
1632,216118.4075740668
1633,172114.30554298952
1634,193054.3229058711
1635,181545.76508645146
1636,160164.90354473703
1637,200449.04013884874
1638,189724.05201309253
1639,180776.92439657552
1640,238239.37471650136
1641,174327.04630946898
1642,227925.51411169782
1643,219959.0607803684
1644,233208.97618120245
1645,186011.33154159578
1646,158782.5620379806
1647,158723.27817760682
1648,128651.51196558656
1649,141464.1262178252
1650,112615.97975001215
1651,118775.0579918233
1652,94925.38339969776
1653,94522.06573987467
1654,151889.60280153446
1655,136407.42971746734
1656,145192.5559780075
1657,155006.8142556834
1658,155214.64447782037
1659,114916.73132556776
1660,159028.01451861148
1661,483433.91063833894
1662,369746.1999026522
1663,355889.52792539325
1664,486713.6767875789
1665,296881.7953342421
1666,358827.97447868955
1667,385620.39778440795
1668,320882.8460299613
1669,305002.6753986144
1670,340978.61749880883
1671,258149.49393429348
1672,434447.3767377374
1673,296565.914260271
1674,236336.7841932815
1675,196915.40010791866
1676,204926.70130267725
1677,215864.32023462091
1678,467605.83112888265
1679,427861.89151261223
1680,325703.8413582887
1681,238517.05921852426
1682,307181.63823585014
1683,176730.78814205568
1684,166144.00630701144
1685,165301.73836377694
1686,169153.6405392857
1687,168916.9485483086
1688,192611.80831337834
1689,200352.8489936971
1690,189998.43180581857
1691,180487.6044562334
1692,266790.91483931267
1693,169490.4018210081
1694,182154.65565289697
1695,165263.3763841191
1696,273785.713047169
1697,167280.20413895222
1698,341496.90205381426
1699,324194.8587423239
1700,250525.6991319772
1701,261818.91007305495
1702,239726.1123220381
1703,248034.7390346951
1704,269676.83283179876
1705,242611.51439163863
1706,432412.5004051121
1707,214980.64854344068
1708,209496.71523633946
1709,242644.04240084637
1710,218320.05561858084
1711,277547.97810863826
1712,251573.22481435898
1713,281322.06179881527
1714,217077.81542621946
1715,211197.64225893733
1716,187073.24315670555
1717,162544.0681335707
1718,130371.35233020743
1719,199417.15382326703
1720,234823.11233980488
1721,164764.01859610135
1722,128606.0424707786
1723,160952.64451675414
1724,204449.41829296655
1725,237379.46126252596
1726,194737.31824778602
1727,165072.2502749477
1728,185108.6907120938
1729,170386.37237614885
1730,157380.31012245745
1731,116646.7314419005
1732,129369.53756792482
1733,115069.53295998166
1734,125482.32018797069
1735,133754.36256802586
1736,116704.50073398171
1737,286675.36177205824
1738,225772.35956948067
1739,266118.049956701
1740,232047.29351110433
1741,194042.73894666764
1742,174596.54147114654
1743,173453.3686640103
1744,274361.18371590617
1745,202961.65676108983
1746,177729.20766055625
1747,211369.58368288408
1748,235638.49504041526
1749,156162.74804535927
1750,121618.1410066791
1751,227912.9468821871
1752,122741.78478522298
1753,145788.49646810486
1754,179534.02151726463
1755,177468.86834234287
1756,119785.64164776495
1757,121132.77305042093
1758,152777.8282525381
1759,156612.35820192017
1760,161043.781570114
1761,138835.89436962822
1762,186321.91347307412
1763,176955.74185262495
1764,115733.96177468794
1765,156804.44889920123
1766,175719.60925724768
1767,213248.78198052157
1768,147565.71265354936
1769,160593.89619354208
1770,151867.63476504327
1771,114102.69684955917
1772,130211.19252422739
1773,138684.9433644315
1774,141224.28747737984
1775,141008.5416552319
1776,119993.04426027421
1777,110702.14516508729
1778,137667.52385411807
1779,120964.3144809596
1780,165162.23899383278
1781,125086.65115452121
1782,100617.99218570703
1783,148009.78058401766
1784,102130.48393138597
1785,114254.5876504932
1786,143365.9084966566
1787,150453.75172147184
1788,65610.99573002123
1789,93031.52929305406
1790,89727.9276020491
1791,180007.4799646446
1792,153015.08919681248
1793,130439.14342857084
1794,138734.91743571762
1795,129652.61250589848
1796,131179.99082732887
1797,105652.09435520267
1798,121756.91161788772
1799,120500.28430525895
1800,125886.44618881965
1801,128967.1139887655
1802,122026.8740550836
1803,146828.2516031213
1804,152813.37409324804
1805,135803.54732382981
1806,124068.71063503684
1807,118732.68874120587
1808,126386.17457398707
1809,123137.65057202506
1810,152606.3628323298
1811,91723.10378689968
1812,94746.85481534462
1813,119713.1905639628
1814,92986.38597158824
1815,61220.83346280783
1816,96900.74508727572
1817,125421.96823655874
1818,159311.3611009017
1819,131011.02898673374
1820,76281.3009652882
1821,114630.73755384523
1822,155405.68116356805
1823,57796.65336450589
1824,122949.12124332789
1825,140851.60926512815
1826,111338.43462352897
1827,94829.48569577254
1828,135220.971593572
1829,106392.64005610421
1830,145779.57967078267
1831,129225.85134049426
1832,95942.14301874404
1833,134395.2992464765
1834,130495.77108196006
1835,107839.95508055946
1836,110328.50957439424
1837,85335.11836048606
1838,133667.0116919578
1839,87999.28224146926
1840,157679.33709565926
1841,138318.9786995893
1842,96570.42501777824
1843,134230.8531124623
1844,139917.9040258129
1845,146119.89644870613
1846,153417.2883937695
1847,168322.28459943793
1848,61624.74053511018
1849,114814.87734550225
1850,116301.99786208439
1851,160376.40391688395
1852,127837.30893713221
1853,139666.72010702774
1854,166737.7053178066
1855,152516.14158872684
1856,220794.29538436793
1857,170283.15369470612
1858,138825.59168082048
1859,120760.9091409226
1860,155337.93826761714
1861,119141.32752062993
1862,308473.81381852704
1863,288163.3125936887
1864,288040.14429625135
1865,323716.1665980767
1866,329289.4730402771
1867,220612.62196887936
1868,304882.7897201726
1869,208295.6810816001
1870,228464.93770458948
1871,260266.49877338234
1872,174296.95550361983
1873,235609.86633891222
1874,140393.04603013414
1875,187836.15372175918
1876,193007.82825460835
1877,205898.7498168641
1878,217625.66195513762
1879,133683.87461808286
1880,133893.96614274575
1881,238441.00950257375
1882,245395.26355413362
1883,192631.67795764536
1884,207669.80548236854
1885,238679.06178641767
1886,293888.19488681474
1887,202433.34333366685
1888,268956.21840755857
1889,176765.3517531803
1890,123631.75720615752
1891,129272.23209795573
1892,105806.3280582319
1893,132049.6882837383
1894,124453.77556111671
1895,137880.2871829853
1896,128265.07744121998
1897,122838.31317252565
1898,119327.15756945749
1899,148457.33915896603
1900,138067.79171341506
1901,172313.70370018436
1902,141025.7298513486
1903,205223.79048476496
1904,137067.58925190193
1905,188940.15144380688
1906,154406.85529312666
1907,210437.65625105437
1908,108024.50555066256
1909,133462.31836019014
1910,122063.915887757
1911,203893.41144403542
1912,291350.1267268166
1913,142145.02618409524
1914,66694.35524612313
1915,343367.4727672027
1916,69569.61542058252
1917,240254.18844528566
1918,139120.0104963813
1919,170520.31014296995
1920,150812.51215132046
1921,381303.75558928243
1922,309149.0086102706
1923,211903.9014077439
1924,240099.20763460666
1925,202053.6084405616
1926,409383.8398370846
1927,137642.02951411632
1928,153541.40534673538
1929,126270.35620243751
1930,131546.5246715405
1931,145011.95914174797
1932,140633.04775445908
1933,181272.264517469
1934,175775.89233536232
1935,173583.01517047937
1936,186698.1353410102
1937,184590.01678324566
1938,176528.66226833133
1939,227276.94844516626
1940,174350.08569525412
1941,177050.3954106864
1942,187419.9012158132
1943,205914.6431041477
1944,377710.37290894304
1945,395896.6212337868
1946,158074.1887384877
1947,301954.46292208426
1948,181992.8890034138
1949,246575.91281830706
1950,182787.1462758543
1951,259163.37007345972
1952,213184.0838885109
1953,189412.82635037773
1954,175292.47017830994
1955,135102.92852394318
1956,324446.95703507145
1957,150861.08180643345
1958,308399.8154339261
1959,138952.86841545184
1960,116420.0383389476
1961,123510.13982905139
1962,94973.65364311644
1963,99420.34620803215
1964,111425.7710827671
1965,143201.21125276238
1966,136706.02884258743
1967,286208.7576183805
1968,434516.9427926185
1969,419692.27696817624
1970,480678.0370504772
1971,452541.1763943837
1972,367652.6870457134
1973,253567.82646183085
1974,332564.8382280165
1975,438426.1630793159
1976,271606.61989826383
1977,368369.9406609542
1978,365081.45331371337
1979,323598.8039000775
1980,198031.75557368842
1981,341717.93031714595
1982,230477.8426238468
1983,211874.96507392268
1984,156965.32819477518
1985,220066.53073237345
1986,213503.35036834262
1987,180327.33995607612
1988,184448.68186041372
1989,189929.2272722531
1990,217415.34232692132
1991,221873.28443075024
1992,211065.68507640672
1993,163398.1309123424
1994,232422.304606247
1995,178964.07921012526
1996,244130.9119501609
1997,302698.52071748
1998,337021.58059636364
1999,261523.1222749516
2000,314541.077531317
2001,280275.54783467454
2002,243492.45302662137
2003,250607.55398779458
2004,293855.4468875253
2005,208779.079297224
2006,222294.00676036873
2007,246157.69841800895
2008,217660.26928215785
2009,197181.4795142536
2010,187777.16283216994
2011,140118.12340318123
2012,186734.4236356165
2013,186205.5876396485
2014,189573.39260856982
2015,199535.35201439177
2016,203458.31514574715
2017,199785.75561152605
2018,124536.64796310589
2019,134934.87041799186
2020,104956.7983304858
2021,104084.38662829984
2022,175786.90206310913
2023,140440.50292679836
2024,278464.46458018426
2025,343695.24266522087
2026,172570.7470245176
2027,157221.31726759337
2028,150209.57423635837
2029,169840.98112275824
2030,256760.04568803936
2031,216620.7202961958
2032,243419.83853458564
2033,238561.0595580565
2034,162895.89063776532
2035,212096.90558530542
2036,189274.6317896557
2037,193342.02751367586
2038,251685.86978985425
2039,211575.26542663338
2040,334350.3111362529
2041,246579.42290044972
2042,196652.7459396849
2043,172420.7021826023
2044,170965.46963991947
2045,210439.17351415133
2046,136379.24425373162
2047,145310.79461688644
2048,140386.69501278718
2049,138144.14087406316
2050,168416.3645580356
2051,109139.64990591805
2052,117736.72953122797
2053,146012.43778476905
2054,97118.85546742659
2055,156584.02293668786
2056,141449.76091975134
2057,124987.51248170066
2058,225877.91314376658
2059,140651.39375191575
2060,167175.5274730655
2061,165009.58425332612
2062,134839.8263656915
2063,120773.20910185602
2064,144702.27382352573
2065,114629.75344332897
2066,176731.89865411908
2067,141419.75774397876
2068,136499.0473543917
2069,81575.66393878512
2070,110028.10945766431
2071,96016.0138423546
2072,135890.7790722093
2073,143490.1652500427
2074,176732.85467625366
2075,144940.27771878417
2076,116480.62107255777
2077,153769.88350167611
2078,128322.7215331071
2079,134827.38802294852
2080,117419.89108999424
2081,127556.9169706663
2082,116179.49938820321
2083,142327.66659672887
2084,110509.9564484976
2085,124092.30620190894
2086,108202.71994121204
2087,122208.87673479633
2088,91728.25873296024
2089,81309.89439057758
2090,129309.57092770188
2091,116620.46216279188
2092,120042.1166800727
2093,118530.4555843145
2094,98947.57878969859
2095,150086.02178956303
2096,76229.5805921322
2097,83564.78230264869
2098,143745.35625486102
2099,70440.25648148797
2100,104277.06913925173
2101,111747.44153245822
2102,125320.2460911656
2103,106993.47809667446
2104,129945.75177713434
2105,117270.65365360078
2106,78303.04445354923
2107,203132.29610293228
2108,113973.47114595832
2109,106194.41936601858
2110,124695.5082281493
2111,131483.7076730754
2112,144400.7412478076
2113,120916.02732320398
2114,108095.27218616944
2115,152740.34815718696
2116,105642.57456672148
2117,145492.83853737087
2118,130994.04739194183
2119,118076.37581699814
2120,111857.33975891583
2121,96437.95019239106
2122,116188.46470475728
2123,72177.89942356438
2124,149748.84553046778
2125,135243.63971108722
2126,145388.75001906508
2127,153501.7016139681
2128,133420.38672512697
2129,91203.34404288526
2130,132544.45958575877
2131,137217.09261783454
2132,108372.79111213239
2133,110628.14815696447
2134,127988.3951985287
2135,90079.32048087107
2136,87386.60075929576
2137,103440.84259807304
2138,128945.38461713813
2139,154953.32339603553
2140,135070.56577240405
2141,151709.30029135317
2142,134123.21599207018
2143,142840.9295753762
2144,116989.32042500544
2145,140168.21829959817
2146,159359.4832591557
2147,159051.7409381028
2148,138407.88067472642
2149,149454.3874455306
2150,223207.5699382707
2151,101445.51881932284
2152,168133.88474480994
2153,159667.5120720621
2154,103986.57469312743
2155,132445.25803715942
2156,283019.5670867723
2157,227201.91417650782
2158,238727.44370717098
2159,202343.31283947526
2160,174604.95506433965
2161,231972.29561418208
2162,373604.28470254823
2163,392692.5796655537
2164,262962.34839085216
2165,197324.5261488632
2166,143333.69630884053
2167,215593.69803109323
2168,209960.10531287076
2169,198274.715363788
2170,223269.04926134265
2171,148471.61215360565
2172,128567.13697892084
2173,152550.50468000013
2174,223152.0950838844
2175,284218.07947874255
2176,329359.5613700733
2177,245855.19335189575
2178,211804.93958473622
2179,141166.6790986973
2180,229222.98019781272
2181,189744.32908160856
2182,225702.03687808968
2183,200500.6874628463
2184,120806.45158673958
2185,129832.50411544499
2186,138283.47914864102
2187,154334.9512602991
2188,152111.5375420185
2189,252026.33212190616
2190,76705.43373555201
2191,79952.06695872596
2192,89399.23993517943
2193,97676.21754159256
2194,99126.90689291658
2195,116205.58770768941
2196,100150.43598981468
2197,114962.85871562835
2198,151069.44548935877
2199,171552.55693369865
2200,140260.7772302257
2201,136926.91671701806
2202,188402.6513221017
2203,168922.55735519808
2204,177836.42999650913
2205,115146.92732030146
2206,128713.20517098127
2207,196306.0969858836
2208,231726.48366828923
2209,228960.8314280074
2210,116144.23262246902
2211,103581.67068071733
2212,106820.62544805657
2213,108153.09719008395
2214,132346.71483439847
2215,92726.53345347707
2216,140226.4851747954
2217,74971.86334801417
2218,93611.57918630744
2219,73003.18049458138
2220,82175.49991424513
2221,350792.229146434
2222,306883.7809377927
2223,317251.93950709025
2224,220734.44181660126
2225,123976.9082091691
2226,201551.4982378083
2227,201375.11230053517
2228,267859.0269840563
2229,244804.59425777293
2230,153922.3604482384
2231,217090.5776299495
2232,181396.97200754035
2233,191128.72247991958
2234,243339.23649783758
2235,241984.08008623935
2236,258371.41103741626
2237,357893.87364932674
2238,199946.94156964024
2239,109500.05352985271
2240,164537.77379476264
2241,161752.85322949657
2242,127145.30918580576
2243,129045.92746182611
2244,101809.85664618705
2245,97489.35132375675
2246,144228.36950215453
2247,97634.1593979713
2248,126182.67088541904
2249,128578.6016600444
2250,135547.30478246155
2251,127600.29098166415
2252,170536.80341704102
2253,157303.41308160842
2254,178666.40288345885
2255,186563.5854947062
2256,176024.03265613274
2257,216361.19046028022
2258,162045.33955146046
2259,174951.03282621322
2260,149412.259062097
2261,171488.06077513675
2262,193752.62436248438
2263,383936.63110976253
2264,447017.2794636086
2265,162254.41999499282
2266,269284.7992433338
2267,343974.2567175201
2268,391785.5183176225
2269,145429.4755312082
2270,189803.8227031575
2271,207529.47133914658
2272,203722.97686597376
2273,170645.56413280338
2274,180896.9074649441
2275,169498.42684247298
2276,194916.62427629082
2277,180143.4167199823
2278,138333.26215994605
2279,124872.03393678895
2280,122290.77677645645
2281,181964.9290123919
2282,207823.45278712586
2283,97166.9675810583
2284,109474.78144770388
2285,134769.19036828622
2286,120665.33053738743
2287,366127.63219068834
2288,279240.73533067596
2289,380442.171412881
2290,474184.8750682788
2291,337622.6984024477
2292,482724.09208111925
2293,482753.26488953637
2294,427754.2255558343
2295,481007.13764872623
2296,257399.03507769288
2297,342072.00569531677
2298,365512.66515145666
2299,370023.081420009
2300,337128.63340760383
2301,314302.79613151646
2302,235807.97674795164
2303,232144.5141949178
2304,236383.93944602308
2305,190852.32649122496
2306,190986.84368735546
2307,201584.20929288576
2308,217604.49213203305
2309,271219.98160876037
2310,219381.72492908177
2311,197960.87179152164
2312,181704.88786867354
2313,174818.44279831616
2314,163087.0800115189
2315,174066.5125480453
2316,190283.20977315825
2317,179527.23311696792
2318,185253.28899076566
2319,173752.38591804227
2320,182220.8833806061
2321,234070.2622959426
2322,169008.77668772047
2323,189657.81309308714
2324,179453.77581702019
2325,211607.74606923712
2326,175792.48924857003
2327,213991.68442271187
2328,226545.8968557931
2329,185134.5331254535
2330,174807.4674743095
2331,368618.7646245705
2332,409328.5675046801
2333,303232.87430257956
2334,262901.0394462123
2335,260981.70218241107
2336,314083.0350721632
2337,204972.888915025
2338,270537.57467142824
2339,235169.09104419168
2340,420359.00936404016
2341,223122.34149595685
2342,219374.77878242635
2343,220001.50264596468
2344,222509.02036495288
2345,231590.46017779768
2346,211233.21295672655
2347,203413.13601997483
2348,241140.00203389785
2349,180643.63033230955
2350,320804.00616738095
2351,262936.5150936939
2352,256492.25002315245
2353,278672.7705170994
2354,127762.35945065468
2355,136635.6472111011
2356,157710.2307963474
2357,197898.3542939283
2358,196832.1754886532
2359,127045.09322812049
2360,121622.97417010699
2361,146233.31708512446
2362,263200.91212188953
2363,143450.64227918396
2364,161187.15165783852
2365,226073.57183378047
2366,188547.0471248297
2367,213964.3925955751
2368,220352.65721023106
2369,212120.64167681496
2370,169746.53597937795
2371,173961.3822937692
2372,192151.4179495628
2373,264421.1627715106
2374,299580.3950812228
2375,233989.65301613318
2376,280190.6591559057
2377,304134.153003736
2378,150584.548393751
2379,196242.60198542807
2380,146561.50689517646
2381,169722.8052168496
2382,193709.20312104013
2383,202656.46227038608
2384,244684.8002682723
2385,165903.60978697607
2386,140626.96895961146
2387,139323.02371041506
2388,107859.88253698865
2389,126589.94465190187
2390,148707.99004855248
2391,144730.8141252099
2392,115388.35691073834
2393,166752.87783995195
2394,152961.08282311226
2395,206108.94175657953
2396,145461.98620888861
2397,211003.70858684482
2398,132310.01211109897
2399,65710.04988411187
2400,63676.4839324135
2401,113550.30835279191
2402,141174.6238785498
2403,142308.0087099301
2404,155919.7356831141
2405,160510.62427074107
2406,142373.0750312407
2407,127434.66467000003
2408,145806.06711641385
2409,129474.13166371179
2410,156163.58280952898
2411,119818.4696233253
2412,153183.73556653658
2413,134592.88563875
2414,136864.48238625308
2415,128699.95790858188
2416,120416.30630505444
2417,126663.83972611614
2418,134016.07752967937
2419,128477.75345466481
2420,128411.1169803468
2421,144454.38357415033
2422,121243.85513017618
2423,124830.30840124849
2424,147825.55176973043
2425,212699.6204961072
2426,126001.93148539557
2427,132051.51834650792
2428,159717.88254581467
2429,114529.68308742474
2430,131390.36168139105
2431,129323.99275754922
2432,140939.2959074431
2433,142873.4179517332
2434,136637.7284919843
2435,145674.25769758626
2436,110004.20509686957
2437,113286.83015623166
2438,128041.65897518946
2439,108768.90827532997
2440,122722.04187744274
2441,93907.83059246169
2442,97537.8675456314
2443,120846.60256610397
2444,128928.81004956755
2445,82619.29579764656
2446,146745.00037416155
2447,167889.21088799872
2448,136707.05889280938
2449,121208.22548675933
2450,140145.11389885793
2451,132966.17777098322
2452,188564.05642914263
2453,96830.9949400795
2454,136671.48971069662
2455,113111.14526137892
2456,134589.4143056773
2457,129168.29085105455
2458,129710.95839694723
2459,119327.65751381185
2460,144556.71638643215
2461,127998.02592734198
2462,136983.70798257412
2463,129848.13918944608
2464,170924.06847862163
2465,146131.32934006883
2466,119437.78677062257
2467,121339.85409084296
2468,85756.36937020234
2469,89419.98741973385
2470,181677.1226002288
2471,182397.85867081818
2472,154682.68328198377
2473,112985.82499271265
2474,99292.53869948247
2475,207329.45534669064
2476,104611.0120365591
2477,132602.52457889804
2478,151979.33828113994
2479,115314.66850020412
2480,152924.46127672453
2481,131480.54003869233
2482,129665.16261841425
2483,115387.79778484168
2484,121770.03064696968
2485,135682.81006860128
2486,144957.65001444408
2487,186994.25068114462
2488,155408.43872906288
2489,150097.98535645535
2490,150545.735193669
2491,90022.4949582486
2492,194725.9928389695
2493,162506.2695007726
2494,154390.90669437093
2495,86617.98666929657
2496,242288.38779322323
2497,147570.9925282793
2498,113258.47571927456
2499,84562.48237820862
2500,129271.63514928664
2501,136665.87387549377
2502,132498.64085250488
2503,99279.33665249405
2504,176079.1708544648
2505,228600.76868191088
2506,266400.313330874
2507,280538.84402420244
2508,258113.86895750283
2509,222475.05635930438
2510,214006.52368938015
2511,176263.59800111558
2512,221979.1067338786
2513,220742.51971131185
2514,234507.99870438798
2515,150489.41131936444
2516,174820.1928276849
2517,139746.0080943875
2518,152438.29328250492
2519,236626.3943847649
2520,217278.79783523586
2521,190619.02963639135
2522,220599.76935805625
2523,125372.52654482894
2524,142928.73030315942
2525,148430.0863448058
2526,135451.89384313242
2527,117790.82996196167
2528,129520.03001872291
2529,132301.0972714167
2530,121413.9673987511
2531,261878.46192866963
2532,227233.79239425375
2533,199467.22380151818
2534,232879.79364377543
2535,290643.33153833036
2536,248026.12315535254
2537,222743.848462701
2538,184098.5671763498
2539,188322.4194365436
2540,184317.58725951787
2541,173795.3142079158
2542,176443.91275281293
2543,125455.4348282321
2544,111866.09603765365
2545,134433.81602816188
2546,125360.01719143527
2547,132362.44071763835
2548,149979.1215110442
2549,158697.79691364436
2550,583157.3231474124
2551,139410.27152244386
2552,124492.80958898696
2553,84388.45216733064
2554,92487.24404095658
2555,121805.29114955377
2556,107052.27323541472
2557,112548.58142316254
2558,144107.13309950338
2559,127336.41979609046
2560,146105.79418123318
2561,129351.40328799842
2562,130226.80284901403
2563,141608.2122022821
2564,199767.8024964068
2565,148140.31188119293
2566,162498.1037067591
2567,140697.73330219375
2568,187656.99531163112
2569,221342.66282145714
2570,113890.60749639514
2571,188740.92963004767
2572,132539.07268234013
2573,227638.49335910223
2574,259470.43322261152
2575,126005.6572233513
2576,120433.37078954499
2577,147636.53953521498
2578,85473.28167965295
2579,82709.2893220848
2580,114464.72297501624
2581,113740.45351064818
2582,103320.29820014877
2583,281825.8480977155
2584,181058.8843472069
2585,202470.52765775664
2586,232486.08340053345
2587,183080.15825247325
2588,132717.5550210096
2589,151589.92632897382
2590,219368.77827903806
2591,212284.62503996285
2592,212764.4734436449
2593,239538.29718575685
2594,173579.86427151694
2595,199946.63788556168
2596,319170.6034031125
2597,203251.46788605387
2598,296243.1594192822
2599,329926.3262775967
2600,156309.05809792926
2601,157190.7444670657
2602,86478.03133304208
2603,95784.75485550419
2604,85229.68648949498
2605,85409.38772611384
2606,165935.82101851047
2607,202742.33138159045
2608,194490.1881975526
2609,163981.9956181236
2610,107285.09580882791
2611,127103.82813153192
2612,152975.63704168855
2613,134984.52596843368
2614,127737.62057001673
2615,154123.61788278472
2616,154145.74286828825
2617,184398.92900494448
2618,204119.47161474507
2619,197091.15589781725
2620,183585.79684852462
2621,178213.11007962207
2622,182059.43704250615
2623,227639.2635175301
2624,302966.4890522809
2625,261552.3388750858
2626,169667.93160899705
2627,147213.8038085538
2628,476101.0598557009
2629,496285.6781027764
2630,353665.3974856333
2631,442015.5510067707
2632,440911.823988326
2633,293136.9605918652
2634,425007.5710317338
2635,156443.94477529646
2636,178914.48857816184
2637,180118.56951097926
2638,256409.4595226909
2639,183783.83347103122
2640,155699.20775969647
2641,109515.85682010185
2642,201662.5175879015
2643,99537.55100786289
2644,131190.178345304
2645,106280.02759314963
2646,94927.35173768272
2647,99690.78721741281
2648,141094.6477345387
2649,144628.85257308107
2650,129591.7878839007
2651,144196.85764803234
2652,386633.38625260897
2653,247199.9563226343
2654,262001.3956581743
2655,425662.52346451924
2656,305097.95139853447
2657,332465.5633915261
2658,296756.1753939841
2659,322656.62129122246
2660,363916.16138599155
2661,352085.83107574127
2662,408387.14130046265
2663,272757.1208016196
2664,273347.15609758353
2665,325837.9428073099
2666,283759.3720582691
2667,166841.80448556223
2668,176512.58301534285
2669,181561.24091518196
2670,288733.4784436918
2671,181133.8583640072
2672,193184.4482425675
2673,207077.85204848557
2674,207028.06783765668
2675,164605.10668418134
2676,189930.31767372158
2677,190185.23060989912
2678,244235.17430812374
2679,273710.4610953849
2680,279246.1105539459
2681,419035.8700109011
2682,323813.75551392173
2683,505571.7081345961
2684,322955.9702891591
2685,336380.39292009425
2686,257686.16400455902
2687,335647.4020831471
2688,206513.45879988762
2689,201681.18655149953
2690,419391.00330016756
2691,198580.4960590617
2692,127101.06557457327
2693,197239.28378166095
2694,132746.98840312354
2695,190415.6789910899
2696,185149.02716351656
2697,195330.28608189686
2698,203973.78906966755
2699,182314.3755634341
2700,164574.5604357149
2701,164403.24738974983
2702,120811.84649928698
2703,120437.81927525805
2704,131074.68517522115
2705,122977.61870037635
2706,120488.6804593402
2707,130991.94813029323
2708,135485.68963791354
2709,96401.63257250235
2710,127212.09791368495
2711,251883.73996710364
2712,426680.65393879556
2713,167966.53487279848
2714,150919.19826346246
2715,172325.06339615022
2716,140338.68703772823
2717,185390.99339822918
2718,214434.72407065894
2719,165340.81802614103
2720,164770.26697679656
2721,140949.1646723429
2722,163261.5443968607
2723,145466.52733468296
2724,131608.7956353139
2725,136192.62202659072
2726,152585.12792615526
2727,179785.08550990943
2728,179096.84401882946
2729,157386.86669971008
2730,145269.57694716105
2731,127461.52716915123
2732,129056.65288240842
2733,151619.21707558967
2734,149299.72702529925
